transaction_id,customer_id,first_name,last_name,transaction_date,transaction_year,transaction_month,transaction_day,signup_date,signup_year,signup_month,signup_day,amount,country,clean_currency,transaction_type,merchant_category,payment_method,issuing_bank,status,fraud_flag,account_balance
TXN104437,CUST1798,Paige,Guerrero,"2025-01-04 00:00:00",2025,1,4,"2024-10-27 00:00:00",2024,10,27,NULL,Singapore,SGD,purchase,Electronics,Cash,UnionBank,Pending,0,115850.96
TXN100971,CUST1313,Rebecca,Walker,"2024-11-30 00:00:00",2024,11,30,"2025-03-27 00:00:00",2025,3,27,423.36,Philippines,PHP,withdrawal,Healthcare,"Debit Card",BPI,Unknown,0,NULL
TXN100500,CUST1554,Angela,Jackson,"2024-03-09 00:00:00",2024,3,9,"2024-06-03 00:00:00",2024,6,3,97.18,Japan,JPY,deposit,Entertainment,"Bank Transfer",Unknown,Completed,1,65308.57
TXN105756,CUST1285,Ashley,Davis,"2025-11-09 14:06:00",2025,11,9,"2022-07-19 00:00:00",2022,7,19,-2000.00,Singapore,SGD,refund,Groceries,"Credit Card",BDO,Failed,Unknown,186494.03
TXN101042,CUST1048,Cheryl,Ortega,"2026-05-12 00:00:00",2026,5,12,"2024-06-30 00:00:00",2024,6,30,-745.38,Philippines,PHP,refund,Travel,Unknown,Landbank,failed,0,218618.52
TXN100718,CUST1320,Sharon,DVM,"2025-09-02 00:00:00",2025,9,2,"2025-03-03 00:00:00",2025,3,3,2067.65,Unknown,Unknown,fee,"Government Fees",Unknown,Unknown,Pending,0,162893.90
TXN100179,CUST1104,ANDREW,MD,"2025-02-05 17:41:00",2025,2,5,"2025-09-09 00:00:00",2025,9,9,NULL,Singapore,SGD,transfer,Entertainment,"credit card",Landbank,failed,0,85530.48
TXN104215,CUST1313,Rebecca,Walker,"2025-07-20 00:00:00",2025,7,20,"2025-03-27 00:00:00",2025,3,27,2164.13,Philippines,PHP,withdrawal,Healthcare,"Debit Card",UnionBank,Unknown,0,123384.20
TXN103453,CUST1839,Thomas,Chavez,"2025-07-27 11:02:00",2025,7,27,"2023-03-04 00:00:00",2023,3,4,1620.60,"United States",USD,transfer,Utilities,Cash,Landbank,Completed,0,207496.13
TXN104900,CUST1494,Jeffrey,Smith,"2023-06-05 00:00:00",2023,6,5,"2024-01-12 00:00:00",2024,1,12,-1198.71,Singapore,SGD,refund,Dining,"Debit Card",Metrobank,Pending,0,147096.66
TXN102172,CUST1129,Crystal,Schroeder,"2025-12-20 00:00:00",2025,12,20,"2024-05-24 00:00:00",2024,5,24,-861.72,Singapore,SGD,refund,Unknown,"Credit Card",BDO,Completed,0,73194.59
TXN102321,CUST1277,Benjamin,Frost,"2023-09-19 00:00:00",2023,9,19,"2025-11-13 00:00:00",2025,11,13,340.06,Philippines,PHP,fee,Electronics,"Bank Transfer",DBS,failed,0,NULL
TXN100275,CUST1212,MARTHA,RUIZ,"2023-10-31 00:00:00",2023,10,31,"2025-01-18 00:00:00",2025,1,18,59.66,Philippines,PHP,purchase,Groceries,"credit card",Chase,Completed,0,9652.46
TXN100747,CUST1681,Shannon,English,"2025-12-22 00:00:00",2025,12,22,"2023-12-28 00:00:00",2023,12,28,947.54,"United States",USD,fee,Unknown,"Bank Transfer",DBS,Unknown,0,197612.59
TXN102094,CUST1373,Raven,Mclaughlin,"2025-05-02 00:00:00",2025,5,2,"2023-09-30 00:00:00",2023,9,30,750.21,Japan,JPY,deposit,Groceries,PayMaya,Chase,Completed,0,92872.93
TXN102193,CUST1233,Jon,Zuniga,"2025-06-16 00:00:00",2025,6,16,"2024-08-12 00:00:00",2024,8,12,1170.25,Philippines,PHP,Unknown,Other,"Bank Transfer",OCBC,Completed,Unknown,126084.61
TXN105941,CUST1363,Joel,Lara,"2025-02-07 00:00:00",2025,2,7,"2022-12-18 00:00:00",2022,12,18,1622.96,Philippines,PHP,fee,Groceries,"Bank Transfer",Metrobank,Failed,0,72410.29
TXN101355,CUST1184,Emily,Collins,"2023-01-14 00:00:00",2023,1,14,"2023-05-23 00:00:00",2023,5,23,-1056.87,Singapore,SGD,refund,Entertainment,Cash,Landbank,Failed,Unknown,200100.87
TXN103598,CUST1499,Daniel,Barton,"2024-09-08 00:00:00",2024,9,8,"2023-11-23 00:00:00",2023,11,23,-1963.02,Philippines,PHP,refund,Healthcare,"Debit Card",Landbank,Unknown,Unknown,NULL
TXN100194,CUST1246,Robert,Reese,"2024-07-23 00:00:00",2024,7,23,"2024-05-25 00:00:00",2024,5,25,1944.25,Japan,JPY,Unknown,Subscriptions,"Debit Card",DBS,Unknown,Unknown,88053.30
TXN100305,CUST1527,Megan,Ward,"2025-10-01 00:00:00",2025,10,1,"2025-03-26 00:00:00",2025,3,26,-220.91,Singapore,SGD,refund,"Government Fees","Debit Card",Landbank,failed,0,127148.79
TXN100187,CUST1706,Jessica,Mendez,"2025-06-28 12:07:00",2025,6,28,"2022-08-17 00:00:00",2022,8,17,NULL,Japan,JPY,transfer,Insurance,PayMaya,OCBC,Completed,0,143572.75
TXN103693,CUST1761,MICHAEL,WILSON,"2024-12-06 00:00:00",2024,12,6,"2023-10-03 00:00:00",2023,10,3,144.90,"United States",USD,withdrawal,Other,GCash,Chase,Completed,0,133309.94
TXN104814,CUST1827,Melissa,Mccormick,"2026-02-17 00:00:00",2026,2,17,"2025-11-09 00:00:00",2025,11,9,-11406.41,Singapore,SGD,refund,Entertainment,"Debit Card",BPI,Completed,0,132678.84
TXN105301,CUST1443,Catherine,Morales,"2023-10-29 00:00:00",2023,10,29,"2025-06-25 00:00:00",2025,6,25,-5099.00,Japan,JPY,refund,Utilities,"Bank Transfer",DBS,Completed,0,NULL
TXN100868,CUST1720,William,Johnston,"2025-01-25 00:00:00",2025,1,25,"2025-03-06 00:00:00",2025,3,6,270.42,Philippines,PHP,Unknown,Travel,GCash,UnionBank,Completed,0,15108.46
TXN103059,CUST1459,Joanna,Barrett,"2024-06-18 00:00:00",2024,6,18,"2022-09-04 00:00:00",2022,9,4,1491.30,"United States",USD,withdrawal,Electronics,Unknown,Metrobank,Reversed,0,33361.53
TXN100934,CUST1460,sara,webb,"2024-06-25 00:00:00",2024,6,25,"2022-11-13 00:00:00",2022,11,13,NULL,"United States",USD,transfer,Healthcare,Unknown,BDO,failed,0,NULL
TXN105791,CUST1132,Kayla,Rodriguez,"2023-11-21 00:00:00",2023,11,21,"2024-04-30 00:00:00",2024,4,30,526.48,Japan,JPY,purchase,"P2P Transfer","Credit Card",Landbank,Completed,0,44316.08
TXN105042,CUST1630,nathan,wilson,"2023-01-28 00:00:00",2023,1,28,"2023-02-17 00:00:00",2023,2,17,1624.89,"United States",USD,Unknown,Fuel,"credit card",BDO,Pending,0,140221.00
TXN101172,CUST1704,Destiny,Brown,"2025-01-01 00:00:00",2025,1,1,"2025-11-06 00:00:00",2025,11,6,24.01,"United States",USD,deposit,Entertainment,"Debit Card",UnionBank,failed,0,146673.26
TXN102289,CUST1245,Jose,Bryant,"2026-03-11 00:00:00",2026,3,11,"2025-01-13 00:00:00",2025,1,13,5321.36,Japan,JPY,fee,Investment,Cash,UnionBank,Failed,Unknown,179951.68
TXN100921,CUST1435,Christine,Jennings,"2023-12-19 00:00:00",2023,12,19,"2024-04-28 00:00:00",2024,4,28,6069.37,"United States",USD,fee,Fashion,Cash,Unknown,Completed,Unknown,162917.88
TXN105747,CUST1602,Pamela,Castillo,"2024-07-04 00:00:00",2024,7,4,"2024-06-20 00:00:00",2024,6,20,94.29,Singapore,SGD,fee,"Government Fees",PayMaya,Landbank,Completed,0,58777.98
TXN101598,CUST1390,Deborah,Campbell,"2025-06-02 00:00:00",2025,6,2,"2025-06-11 00:00:00",2025,6,11,-970.08,Japan,JPY,refund,"ATM Withdrawal","credit card",RCBC,failed,0,234522.33
TXN101765,CUST1485,Kimberly,May,"2024-01-31 11:17:00",2024,1,31,"2025-06-22 00:00:00",2025,6,22,259.19,Japan,JPY,withdrawal,Groceries,Cash,Unknown,Reversed,0,164710.88
TXN101845,CUST1588,Heather,Ellis,"2026-01-05 00:00:00",2026,1,5,"2024-06-05 00:00:00",2024,6,5,-299.86,Philippines,PHP,refund,Unknown,"credit card",BPI,Reversed,0,216457.81
TXN103361,CUST1032,Alexandra,Howell,"2024-11-27 00:00:00",2024,11,27,"2022-12-20 00:00:00",2022,12,20,-102.68,"United States",USD,refund,"ATM Withdrawal","credit card",Chase,Reversed,0,176807.31
TXN100083,CUST1058,steven,miller,"2025-04-11 00:00:00",2025,4,11,"2023-04-03 00:00:00",2023,4,3,NULL,Philippines,PHP,withdrawal,Dining,"Credit Card",RCBC,Completed,0,204396.94
TXN105970,CUST1389,Brooke,Garcia,"2023-05-30 14:53:00",2023,5,30,"2025-01-11 00:00:00",2025,1,11,4600.30,Singapore,SGD,transfer,Travel,Cash,Landbank,Failed,Unknown,51018.40
TXN101554,CUST1352,Aimee,Gonzalez,"2023-03-27 00:00:00",2023,3,27,"2024-07-29 00:00:00",2024,7,29,960.30,Singapore,SGD,purchase,Healthcare,"Debit Card",Unknown,Failed,Unknown,78538.11
TXN101498,CUST1522,Richard,Avery,"2024-09-26 00:00:00",2024,9,26,"2025-04-22 00:00:00",2025,4,22,634.54,Japan,JPY,deposit,"P2P Transfer","Bank Transfer",BDO,Pending,1,17209.92
TXN102691,CUST1613,AMANDA,NIELSEN,"2024-04-13 00:00:00",2024,4,13,"2023-09-20 00:00:00",2023,9,20,29.50,"United States",USD,deposit,dining,GCash,Landbank,Reversed,0,229230.62
TXN105654,CUST1846,Jacob,Donaldson,"2023-06-13 00:00:00",2023,6,13,"2024-03-24 00:00:00",2024,3,24,NULL,"United States",USD,refund,Other,Cash,Metrobank,Unknown,Unknown,195539.71
TXN103148,CUST1435,Christine,Jennings,"2024-07-31 00:00:00",2024,7,31,"2024-04-28 00:00:00",2024,4,28,372.72,Philippines,PHP,deposit,Entertainment,Cash,Landbank,Completed,Unknown,192306.66
TXN102717,CUST1493,Emily,Hayes,"2025-06-13 00:00:00",2025,6,13,"2023-10-12 00:00:00",2023,10,12,308.14,"United States",USD,deposit,"Government Fees",Unknown,DBS,Failed,0,53414.27
TXN104144,CUST1582,Shane,Harris,"2023-06-19 00:00:00",2023,6,19,"2024-10-01 00:00:00",2024,10,1,-2403.10,Unknown,Unknown,refund,Entertainment,Cash,RCBC,Reversed,0,82673.70
TXN101741,CUST1854,Thomas,Sanchez,"2024-08-03 07:05:00",2024,8,3,"2023-07-02 00:00:00",2023,7,2,1071.41,"United States",USD,withdrawal,Insurance,GCash,RCBC,Reversed,0,88029.37
TXN101031,CUST1821,Troy,Mosley,"2024-09-11 00:00:00",2024,9,11,"2023-05-01 00:00:00",2023,5,1,58.64,"United States",USD,deposit,Fuel,"Bank Transfer",Landbank,Completed,0,35436.01
TXN105072,CUST1692,Amanda,Riggs,"2023-08-30 00:00:00",2023,8,30,"2025-02-20 00:00:00",2025,2,20,115.38,Philippines,PHP,Unknown,"ATM Withdrawal",Cash,RCBC,Completed,0,104207.42
TXN100756,CUST1345,Carol,Martinez,"2024-07-21 00:00:00",2024,7,21,"2025-04-30 00:00:00",2025,4,30,41.33,Philippines,PHP,deposit,Fashion,Cash,BDO,Pending,0,37020.31
TXN105698,CUST1356,Mercedes,Watson,"2025-08-07 00:00:00",2025,8,7,"2025-05-16 00:00:00",2025,5,16,408.39,Philippines,PHP,transfer,Entertainment,"credit card",Chase,Pending,0,151589.78
TXN105690,CUST1842,Jerry,Wright,"2024-05-20 00:00:00",2024,5,20,"2025-07-21 00:00:00",2025,7,21,378.23,Japan,JPY,deposit,Education,"Credit Card",OCBC,Pending,Unknown,163491.26
TXN104731,CUST1504,Carrie,Valdez,"2025-07-07 00:00:00",2025,7,7,"2023-10-27 00:00:00",2023,10,27,4250.12,"United States",USD,fee,dining,PayMaya,DBS,Pending,0,125908.63
TXN103983,CUST1194,Deborah,Green,"2025-06-30 10:00:00",2025,6,30,"2024-12-06 00:00:00",2024,12,6,838.21,Singapore,SGD,deposit,"ATM Withdrawal","Debit Card",RCBC,Pending,Unknown,22911.53
TXN105125,CUST1802,Laura,Henry,"2026-03-17 00:00:00",2026,3,17,"2022-09-13 00:00:00",2022,9,13,501.18,Philippines,PHP,purchase,Travel,Cash,UnionBank,Completed,0,68633.82
TXN103774,CUST1308,Lisa,Cervantes,"2025-10-09 00:00:00",2025,10,9,"2022-12-22 00:00:00",2022,12,22,NULL,Philippines,PHP,fee,Groceries,PayMaya,Metrobank,Completed,0,19090.36
TXN100183,CUST1419,James,Johnson,"2025-07-26 00:00:00",2025,7,26,"2024-05-17 00:00:00",2024,5,17,1852.01,Philippines,PHP,withdrawal,Other,"credit card",DBS,Completed,0,206701.14
TXN101121,CUST1190,Angela,Walsh,"2025-01-30 00:00:00",2025,1,30,"2025-06-22 00:00:00",2025,6,22,432.33,Philippines,PHP,purchase,Utilities,Cash,RCBC,Completed,0,198655.56
TXN101428,CUST1596,Melissa,Johnston,"2025-09-12 00:00:00",2025,9,12,"2025-05-02 00:00:00",2025,5,2,929.09,"United States",USD,transfer,Healthcare,Unknown,OCBC,Pending,Unknown,196953.06
TXN101166,CUST1863,John,Walker,"2023-09-29 01:37:00",2023,9,29,"2024-05-04 00:00:00",2024,5,4,1656.43,Singapore,SGD,Unknown,dining,PayMaya,BDO,Completed,0,NULL
TXN101538,CUST1709,Karen,Powell,"2023-01-08 00:00:00",2023,1,8,"2025-05-14 00:00:00",2025,5,14,-1107.13,Japan,JPY,refund,Other,Unknown,Unknown,Reversed,Unknown,66526.44
TXN100056,CUST1070,Jeffrey,Wood,"2026-02-09 00:00:00",2026,2,9,"2024-01-09 00:00:00",2024,1,9,NULL,"United States",USD,deposit,Dining,PayMaya,Landbank,Completed,0,107063.39
TXN101576,CUST1819,Christopher,Taylor,"2023-05-26 00:00:00",2023,5,26,"2024-10-04 00:00:00",2024,10,4,1037.44,Philippines,PHP,purchase,Utilities,Cash,UnionBank,Completed,Unknown,150025.88
TXN105629,CUST1750,Bobby,Hurst,"2024-06-20 09:03:00",2024,6,20,"2023-06-21 00:00:00",2023,6,21,191.46,Philippines,PHP,deposit,Other,"credit card",BDO,Completed,0,166032.85
TXN100121,CUST1147,Douglas,Gregory,"2025-03-26 00:00:00",2025,3,26,"2023-04-11 00:00:00",2023,4,11,2149.13,"United States",USD,deposit,Dining,"Debit Card",RCBC,Completed,1,90193.04
TXN103845,CUST1248,Veronica,Brewer,"2025-09-06 00:00:00",2025,9,6,"2025-07-19 00:00:00",2025,7,19,465.27,"United States",USD,withdrawal,Utilities,Cash,RCBC,Completed,0,141485.53
TXN101078,CUST1771,Christopher,Knox,"2023-11-08 00:00:00",2023,11,8,"2025-12-25 00:00:00",2025,12,25,-2792.73,Philippines,PHP,refund,Groceries,Cash,OCBC,Reversed,0,176543.67
TXN102129,CUST1262,christy,lee,"2025-06-05 00:00:00",2025,6,5,"2024-12-09 00:00:00",2024,12,9,-817.32,Unknown,Unknown,refund,Electronics,"Bank Transfer",UnionBank,Completed,0,68004.53
TXN105315,CUST1598,Matthew,Guzman,"2023-06-14 00:00:00",2023,6,14,"2023-07-28 00:00:00",2023,7,28,-123.62,"United States",USD,refund,Dining,"Bank Transfer",Chase,Completed,0,133758.37
TXN100334,CUST1704,Destiny,Brown,"2025-12-30 00:00:00",2025,12,30,"2025-11-06 00:00:00",2025,11,6,254.10,Philippines,PHP,purchase,Education,"Debit Card",UnionBank,Completed,0,198609.28
TXN101953,CUST1736,Laura,Tran,"2024-08-31 21:51:00",2024,8,31,"2025-07-09 00:00:00",2025,7,9,357.69,Unknown,Unknown,Unknown,Other,"Debit Card",BPI,Completed,0,20280.43
TXN102894,CUST1155,Angela,Bean,"2023-12-04 00:00:00",2023,12,4,"2024-01-28 00:00:00",2024,1,28,-1238.09,"United States",USD,refund,Unknown,"Credit Card",UnionBank,Reversed,0,162106.15
TXN103579,CUST1208,James,Hodges,"2023-10-28 00:00:00",2023,10,28,"2024-01-29 00:00:00",2024,1,29,-236.78,Japan,JPY,refund,Investment,Cash,Metrobank,Completed,0,96075.81
TXN104520,CUST1861,Brendan,Richardson,"2023-01-18 00:00:00",2023,1,18,"2023-06-12 00:00:00",2023,6,12,2196.41,Singapore,SGD,Unknown,"ATM Withdrawal",E-Wallet,BDO,Pending,Unknown,560.10
TXN105112,CUST1176,susan,smith,"2024-06-13 00:00:00",2024,6,13,"2024-08-20 00:00:00",2024,8,20,698.55,Philippines,PHP,Unknown,Groceries,PayMaya,BPI,Unknown,0,132511.27
TXN101406,CUST1056,Jill,Moore,"2023-06-18 00:00:00",2023,6,18,"2025-06-11 00:00:00",2025,6,11,-257.02,Philippines,PHP,refund,Fuel,Unknown,BDO,Completed,0,187221.90
TXN103582,CUST1238,Jeremy,Adams,"2024-03-16 00:00:00",2024,3,16,"2024-10-16 00:00:00",2024,10,16,2827.63,"United States",USD,Unknown,Groceries,Cash,Landbank,failed,Unknown,153827.98
TXN105062,CUST1794,Barbara,DDS,"2025-07-11 00:00:00",2025,7,11,"2025-02-24 00:00:00",2025,2,24,NULL,Philippines,PHP,refund,Healthcare,"Bank Transfer",UnionBank,Unknown,0,112261.63
TXN100463,CUST1455,Heidi,Chavez,"2025-10-01 22:20:00",2025,10,1,"2023-09-30 00:00:00",2023,9,30,248.62,Philippines,PHP,fee,Groceries,Unknown,UnionBank,Pending,0,79164.94
TXN105421,CUST1230,Michael,Taylor,"2024-02-07 02:45:00",2024,2,7,"2024-03-05 00:00:00",2024,3,5,416.04,"United States",USD,deposit,Dining,"Debit Card",DBS,Pending,1,104309.52
TXN100000,CUST1654,David,DVM,"2024-07-17 00:00:00",2024,7,17,"2025-04-02 00:00:00",2025,4,2,-1148.70,Philippines,PHP,refund,Insurance,Cash,BPI,Completed,0,183132.49
TXN102013,CUST1136,Matthew,Rich,"2026-03-16 00:00:00",2026,3,16,"2023-09-10 00:00:00",2023,9,10,1382.18,Unknown,Unknown,deposit,Other,"Debit Card",UnionBank,Failed,0,98590.21
TXN102662,CUST1438,JOSHUA,LOZANO,"2026-02-11 00:00:00",2026,2,11,"2024-11-08 00:00:00",2024,11,8,535.56,Singapore,SGD,Unknown,Dining,"Credit Card",OCBC,Failed,Unknown,133932.47
TXN105359,CUST1878,Debra,Wong,"2024-03-24 00:00:00",2024,3,24,"2023-09-20 00:00:00",2023,9,20,-206.57,Philippines,PHP,refund,Travel,Unknown,Metrobank,Completed,0,169676.06
TXN103018,CUST1719,Lisa,Brown,"2024-09-04 00:00:00",2024,9,4,"2024-11-16 00:00:00",2024,11,16,-87.25,Japan,JPY,refund,Insurance,"credit card",RCBC,Completed,0,96312.76
TXN104581,CUST1223,Kelly,Edwards,"2024-10-14 00:00:00",2024,10,14,"2023-09-29 00:00:00",2023,9,29,-913.09,Philippines,PHP,refund,Other,"Debit Card",Landbank,Unknown,0,9917.96
TXN105505,CUST1563,Maria,Clayton,"2025-05-01 00:00:00",2025,5,1,"2024-04-24 00:00:00",2024,4,24,963.63,Philippines,PHP,deposit,Investment,E-Wallet,BDO,Reversed,0,167730.79
TXN105521,CUST1013,patricia,peterson,"2023-10-28 04:49:00",2023,10,28,"2025-07-27 00:00:00",2025,7,27,894.47,"United States",USD,transfer,"ATM Withdrawal","Credit Card",UnionBank,Failed,Unknown,153700.78
TXN105650,CUST1692,AMANDA,RIGGS,"2025-02-04 00:00:00",2025,2,4,"2025-02-20 00:00:00",2025,2,20,1016.11,Singapore,SGD,purchase,Travel,GCash,Unknown,Failed,0,228354.78
TXN104070,CUST1701,Tiffany,Little,"2025-06-24 00:00:00",2025,6,24,"2024-10-19 00:00:00",2024,10,19,2102.50,Japan,JPY,withdrawal,Travel,"Debit Card",Unknown,Reversed,Unknown,161066.25
TXN103174,CUST1300,Haley,Johnson,"2023-04-02 00:00:00",2023,4,2,"2022-11-29 00:00:00",2022,11,29,75.40,"United States",USD,purchase,Fuel,PayMaya,UnionBank,Failed,0,191692.87
TXN103581,CUST1604,Jacob,Lee,"2023-01-10 00:00:00",2023,1,10,"2025-12-17 00:00:00",2025,12,17,NULL,Unknown,Unknown,purchase,Entertainment,E-Wallet,Unknown,Reversed,0,17276.54
TXN104337,CUST1546,Rachel,Evans,"2024-12-18 00:00:00",2024,12,18,"2023-04-05 00:00:00",2023,4,5,-56.48,Philippines,PHP,refund,Groceries,"Bank Transfer",OCBC,failed,0,152445.28
TXN105183,CUST1148,Mrs.,Dough,"2023-07-11 00:00:00",2023,7,11,"2022-07-13 00:00:00",2022,7,13,743.82,Unknown,Unknown,transfer,"ATM Withdrawal","credit card",Metrobank,Completed,0,42863.26
TXN105087,CUST1718,Samantha,Davis,"2024-03-21 00:00:00",2024,3,21,"2022-11-26 00:00:00",2022,11,26,-892.68,"United States",USD,refund,Groceries,Cash,DBS,Unknown,0,146166.40
TXN103717,CUST1218,Karen,Smith,"2023-02-19 00:00:00",2023,2,19,"2025-04-17 00:00:00",2025,4,17,NULL,Philippines,PHP,deposit,"Government Fees","Debit Card",Unknown,Completed,Unknown,96547.20
TXN101130,CUST1213,Holly,Morales,"2023-12-15 18:37:00",2023,12,15,"2024-04-08 00:00:00",2024,4,8,13194.31,Unknown,Unknown,purchase,Education,GCash,OCBC,Unknown,Unknown,216461.50
TXN101731,CUST1777,ALEXANDRIA,HOLMES,"2026-02-11 00:00:00",2026,2,11,"2022-11-11 00:00:00",2022,11,11,724.32,Philippines,PHP,transfer,Unknown,"Debit Card",OCBC,Completed,0,43544.71
TXN101746,CUST1066,Alex,Hernandez,"2024-09-16 00:00:00",2024,9,16,"2024-02-18 00:00:00",2024,2,18,361.00,Unknown,Unknown,fee,Fuel,PayMaya,UnionBank,failed,Unknown,202197.23
TXN104458,CUST1102,Mr.,Bennett,"2025-08-16 00:00:00",2025,8,16,"2023-04-28 00:00:00",2023,4,28,2975.81,Unknown,Unknown,withdrawal,Groceries,Unknown,Unknown,Completed,Unknown,116480.03
TXN103350,CUST1211,Kathy,Levy,"2023-02-08 00:00:00",2023,2,8,"2024-03-27 00:00:00",2024,3,27,1432.74,Philippines,PHP,purchase,dining,Unknown,Metrobank,Pending,0,47690.10
TXN100615,CUST1141,John,Boone,"2023-04-01 00:00:00",2023,4,1,"2024-07-06 00:00:00",2024,7,6,-944.96,"United States",USD,refund,Healthcare,GCash,DBS,Failed,1,242368.37
TXN103366,CUST1799,Dennis,PhD,"2025-11-27 00:00:00",2025,11,27,"2025-08-01 00:00:00",2025,8,1,920.35,Philippines,PHP,withdrawal,Entertainment,Unknown,Chase,Completed,0,176271.16
TXN101235,CUST1064,Garrett,Gibson,"2025-03-20 00:00:00",2025,3,20,"2023-05-22 00:00:00",2023,5,22,267.38,Philippines,PHP,withdrawal,Investment,"Debit Card",DBS,Reversed,Unknown,16890.87
TXN104033,CUST1199,patricia,morrow,"2024-12-30 00:00:00",2024,12,30,"2024-01-30 00:00:00",2024,1,30,761.90,Philippines,PHP,Unknown,Subscriptions,"Debit Card",BPI,Failed,0,110037.80
TXN102688,CUST1358,Ronnie,Nguyen,"2024-03-16 00:00:00",2024,3,16,"2022-12-24 00:00:00",2022,12,24,-1182.69,Philippines,PHP,refund,Education,"Debit Card",OCBC,Failed,0,90006.26
TXN102652,CUST1051,ROBERT,POTTER,"2024-11-10 00:00:00",2024,11,10,"2022-09-01 00:00:00",2022,9,1,182.24,Philippines,PHP,transfer,Electronics,PayMaya,UnionBank,Unknown,0,42051.36
TXN102817,CUST1829,Elizabeth,Mayer,"2025-11-02 00:00:00",2025,11,2,"2025-09-16 00:00:00",2025,9,16,-783.49,"United States",USD,refund,"P2P Transfer",GCash,BPI,Completed,Unknown,135284.21
TXN104042,CUST1014,JONATHAN,WHITE,"2024-03-09 00:00:00",2024,3,9,"2024-04-12 00:00:00",2024,4,12,NULL,Unknown,Unknown,withdrawal,Fashion,GCash,Metrobank,Failed,0,33926.73
TXN104087,CUST1167,Ashley,Wise,"2023-08-15 00:00:00",2023,8,15,"2022-12-18 00:00:00",2022,12,18,645.40,Japan,JPY,transfer,Electronics,Unknown,Landbank,Failed,0,165550.32
TXN105562,CUST1187,ROBERT,ADAMS,"2025-04-17 00:00:00",2025,4,17,"2025-12-26 00:00:00",2025,12,26,-1056.05,Philippines,PHP,refund,Groceries,GCash,UnionBank,Unknown,0,78979.25
TXN104407,CUST1104,Andrew,MD,"2024-01-03 00:00:00",2024,1,3,"2025-09-09 00:00:00",2025,9,9,-188.94,Japan,JPY,refund,"ATM Withdrawal","Debit Card",Metrobank,Completed,0,140280.25
TXN105110,CUST1151,Donna,Sullivan,"2023-01-31 20:16:00",2023,1,31,"2025-09-21 00:00:00",2025,9,21,1117.14,Unknown,Unknown,purchase,Healthcare,Unknown,UnionBank,Completed,0,28091.29
TXN101282,CUST1415,Daniel,Turner,"2024-03-05 00:00:00",2024,3,5,"2026-01-01 00:00:00",2026,1,1,NULL,Philippines,PHP,purchase,Travel,"Credit Card",Unknown,Completed,0,30066.40
TXN103528,CUST1519,Robert,Ortiz,"2023-02-13 00:00:00",2023,2,13,"2023-06-02 00:00:00",2023,6,2,889.52,Unknown,Unknown,transfer,Groceries,"Debit Card",BPI,failed,0,138737.57
TXN103359,CUST1458,Cheryl,Morgan,"2026-03-17 00:00:00",2026,3,17,"2024-07-25 00:00:00",2024,7,25,259.63,"United States",USD,Unknown,"P2P Transfer","credit card",OCBC,Unknown,0,128387.77
TXN105058,CUST1600,Laura,Davis,"2023-12-21 15:03:00",2023,12,21,"2022-12-19 00:00:00",2022,12,19,704.65,Singapore,SGD,transfer,Fuel,"Credit Card",DBS,Completed,Unknown,188573.97
TXN103712,CUST1615,Courtney,Peterson,"2023-08-31 14:01:00",2023,8,31,"2023-11-04 00:00:00",2023,11,4,-1924.93,Philippines,PHP,refund,Electronics,Cash,UnionBank,Unknown,Unknown,93797.71
TXN101175,CUST1756,Mary,Hernandez,"2024-05-03 16:23:00",2024,5,3,"2022-12-12 00:00:00",2022,12,12,818.93,Philippines,PHP,Unknown,Subscriptions,Unknown,Chase,Completed,0,60861.95
TXN102277,CUST1261,Chelsea,Gill,"2025-09-13 00:00:00",2025,9,13,"2023-07-26 00:00:00",2023,7,26,284.34,"United States",USD,transfer,Insurance,"credit card",UnionBank,Failed,0,149529.44
TXN104287,CUST1290,Shannon,Mccann,"2025-11-23 00:00:00",2025,11,23,"2023-03-17 00:00:00",2023,3,17,95.27,Japan,JPY,purchase,dining,PayMaya,Chase,Completed,0,42200.01
TXN103465,CUST1443,Catherine,Morales,"2026-06-07 00:00:00",2026,6,7,"2025-06-25 00:00:00",2025,6,25,62.23,Singapore,SGD,purchase,Fuel,GCash,DBS,failed,Unknown,NULL
TXN104722,CUST1586,angela,lewis,"2023-04-14 00:00:00",2023,4,14,"2023-03-03 00:00:00",2023,3,3,-1228.01,"United States",USD,refund,Other,Cash,Chase,Completed,0,197251.15
TXN104619,CUST1488,Elizabeth,Eaton,"2024-05-07 00:00:00",2024,5,7,"2022-12-31 00:00:00",2022,12,31,5544.68,Philippines,PHP,purchase,Subscriptions,PayMaya,DBS,failed,0,8448.26
TXN101873,CUST1035,Juan,Nelson,"2024-01-10 19:22:00",2024,1,10,"2025-06-28 00:00:00",2025,6,28,923.32,Japan,JPY,purchase,Subscriptions,Unknown,RCBC,Unknown,0,NULL
TXN104553,CUST1275,Michele,Miller,"2024-09-17 04:15:00",2024,9,17,"2025-12-04 00:00:00",2025,12,4,2845.37,Philippines,PHP,deposit,Investment,"credit card",DBS,Failed,0,118042.03
