transaction_id,customer_id,customer_name,email,signup_date,transaction_date,amount,currency,transaction_type,merchant_category,payment_method,issuing_bank,country,status,fraud_flag,account_balance_after
TXN102289,CUST1245,Jose Bryant,hansenemily@example.com,2025-01-13,"March 11, 2026",5321.36,PHP ,Fee,Investment,cash,UnionBank,JP,Failed,,179951.68
TXN100921,CUST1435,Christine Jennings,,2024-04-28,19-12-2023,6069.37,USD,Fee,Fashion,Cash,,US,completed,,162917.88
TXN105747,CUST1602,Pamela Castillo,tonypearson@example.org,2024-06-20,04-07-2024,94.29,PHP ,Fee,Government Fees,PayMaya,Landbank,Singapore,COMPLETED,No,58777.98
TXN101598,CUST1390,Deborah Campbell,CODYLONG@EXAMPLE.NET,2025-06-11,02-06-2025,-970.08,SGD,REFUND,ATM Withdrawal,credit card,RCBC,Japan,failed,FALSE,234522.33
TXN101765,CUST1485,Kimberly May,avilabrenda@example.net,2025-06-22,2024/01/31 11:17,259.19,php,Withdrawal,GROCERIES,Cash,,Japan,Reversed,No,164710.88
TXN101845,CUST1588,Heather Ellis,kandrade@example.org,2024-06-05,05-01-2026,-299.86,Php,Refund,,credit card,BPI,Philippines,Reversed,0,216457.81
TXN103361,CUST1032,Alexandra Howell,jonesjason@example.com,2022-12-20,27/11/24,-102.68,USD,REFUND,ATM Withdrawal,credit card,Chase,USA,Reversed,No,176807.31
TXN100083,CUST1058,steven miller,jessebenson@example.net,2023-04-03,11/04/25,N/A,,Withdrawal,Dining,Credit Card,RCBC,Philippines ,completed,0,204396.94
TXN105970,CUST1389,Brooke Garcia,terriortiz@example.net,2025-01-11,2023/05/30 14:53,4600.3,SGD,Transfer,Travel,cash,Landbank,Singapore,Failed,,51018.4
TXN101554,CUST1352,Aimee Gonzalez,jodi37@example.com,2024-07-29,2023-03-27,960.3,USD,purchase,Healthcare,DEBIT CARD,,SG,Failed,,78538.11
TXN101498,CUST1522,Richard Avery,lewisrichard@example.com,2025-04-22,"September 26, 2024",634.54,SGD,Deposit,P2P Transfer,Bank Transfer,BDO,JP,Pending,Yes,17209.92
TXN102691,CUST1613,AMANDA NIELSEN,matthew62@example.org,2023-09-20,04/13/2024,29.5,PHP ,Deposit,dining ,GCash,Landbank,USA,Reversed,FALSE,229230.62
TXN105654,CUST1846,Jacob Donaldson,carpenterjorge@example.net,2024-03-24,13/06/23,N/A,PHP ,Refund,othr,Cash,Metrobank,US,,,195539.71
TXN103148,CUST1435,Christine Jennings,turnerdorothy@example.net,2024-04-28,31/07/24,372.72,Php,Deposit,Entertainment,Cash,Landbank,Philippines ,Completed,,192306.66
TXN102717,CUST1493,Emily Hayes,heather29@example.net,2023-10-12,"June 13, 2025",308.14,php,Deposit,Government Fees,,DBS,United States,Failed,0,53414.27
TXN104144,CUST1582,Shane Harris,clee@example.net,2024-10-01,19/06/23,"₱-2,403.10",SGD,Refund,Entertainment,Cash,RCBC,,Reversed,0,82673.7
TXN101741,CUST1854,Thomas Sanchez,vrhodes@example.org,2023-07-02,2024/08/03 07:05,1071.41,php,Withdrawal,Insurance,GCash,RCBC,USA,Reversed,0,88029.37
TXN101031,CUST1821,Troy Mosley,sandersmary@example.org,2023-05-01,"September 11, 2024",58.64,JPY,Deposit,Fuel,Bank Transfer,Landbank,USA,completed,0,35436.01
TXN105072,CUST1692,Amanda Riggs,caitlinunderwood@example.com,2025-02-20,08/30/2023,115.38,,,ATM Withdrawal,cash,RCBC,Philippines ,Completed,0,104207.42
TXN100756,CUST1345,Carol Martinez,jessica10@example.com,2025-04-30,07/21/2024,41.33,SGD,Deposit,Fashion,Cash,BDO,PHL,Pending,FALSE,37020.31
TXN105698,CUST1356,Mercedes Watson,carpenterwilliam@example.net,2025-05-16,2025-08-07,408.39,Php,Transfer,Entertainment,credit card,Chase,PHL,Pending,0,151589.78
TXN105690,CUST1842,Jerry Wright,emiller@example.org,07/21/2025,"May 20, 2024",378.23,SGD,Deposit,Education,Credit Card,OCBC,Japan,Pending,,163491.26
TXN104731,CUST1504,Carrie Valdez,briana18@example.com,2023-10-27,07-07-2025,4250.12,,Fee,dining ,PayMaya,DBS,US,Pending,FALSE,125908.63
TXN103983,CUST1194,Deborah Green,nlewis@example.com,2024-12-06,2025/06/30 10:00,₱838.21,PHP ,Deposit,ATM Withdrawal,Debit Card,RCBC,SG,Pending,,22911.53
TXN105125,CUST1802,Laura Henry,kalvarez@example.net,2022-09-13,17-03-2026,501.18,Php,purchase,Travel,cash,UnionBank,PHL,completed  ,No,68633.82
TXN103774,CUST1308,Lisa Cervantes,samantha91@example.net,2022-12-22,2025-10-09,,SGD,Fee,groceries,PayMaya,Metrobank,Philippines,Completed,FALSE,19090.36
TXN100183,CUST1419,James Johnson,matthewreeves@example.net,2024-05-17,26/07/25,1852.01,Php,Withdrawal,othr,credit card,DBS,Philippines,Completed,No,206701.14
TXN101121,CUST1190,Angela Walsh,WILLIAM20@EXAMPLE.ORG,2025-06-22,01/30/2025,432.33,PHP,Purchase,Utilities,cash,RCBC,PHL,COMPLETED,No,198655.56
TXN101428,CUST1596,Melissa Johnston,larsonkevin@example.net,2025-05-02,12-09-2025,929.09,USD,Transfer,Healthcare,,OCBC,USA,Pending,,196953.06
TXN101166,CUST1863,John Walker,sarahrose@example.net,2024-05-04,2023/09/29 01:37,1656.43,PHP ,,dining ,PayMaya,BDO,Singapore,COMPLETED,No,
TXN101538,CUST1709,Karen Powell,fernandezaaron@example.net,2025-05-14,08-01-2023,"₱-1,107.13",PHP,Refund,Others,,,Japan,Reversed,,66526.44
TXN100056,CUST1070,Jeffrey Wood,,2024-01-09,02/09/2026,N/A,PHP,Deposit,Dining,PayMaya,Landbank,United States,COMPLETED,0,107063.39
TXN101576,CUST1819,Christopher Taylor,kristine48@example.org,2024-10-04,"May 26, 2023",1037.44,JPY,purchase,Utilities,cash,UnionBank,PH,COMPLETED,,150025.88
TXN105629,CUST1750,Bobby Hurst,susan11@example.org,2023-06-21,2024/06/20 09:03,191.46,SGD,Deposit,othr,credit card,BDO,PHL,Completed,FALSE,166032.85
TXN100121,CUST1147,Douglas Gregory,trose@example.org,2023-04-11,03/26/2025,2149.13,JPY,Deposit,Dining,DEBIT CARD,RCBC,United States,completed,TRUE,90193.04
TXN103845,CUST1248,Veronica Brewer,ybrooks@example.com,2025-07-19,"September 06, 2025",465.27,php,Withdrawal,Utilities,cash,RCBC,USA,completed,No,141485.53
TXN101078,CUST1771,Christopher Knox,anthonyhubbard@example.com,2025-12-25,08/11/23,-2792.73,,REFUND,groceries,cash,OCBC,Philippines,Reversed,FALSE,176543.67
TXN102129,CUST1262,christy lee,burgesskaren@example.org,2024-12-09,"June 05, 2025",-817.32,PHP ,REFUND,Electronics,Bank Transfer,UnionBank,,Completed,No,68004.53
TXN105315,CUST1598,Matthew Guzman,walterscrystal@example.org,2023-07-28,"June 14, 2023",-123.62,SGD,Refund,Dining,Bank Transfer,Chase,US,Completed  ,No,133758.37
TXN100334,CUST1704,Destiny Brown,dcook@example.com,2025-11-06,12/30/2025,254.1,,Purchase,Education,DEBIT CARD,UnionBank,PH,COMPLETED,No,198609.28
TXN101953,CUST1736,Laura Tran,christophervincent@example.com,2025-07-09,2024/08/31 21:51,357.69,Php,,othr,DEBIT CARD,BPI,,Completed,FALSE,20280.43
TXN102894,CUST1155,Angela Bean,kmarshall@example.net,2024-01-28,04-12-2023,-1238.09,,Refund,,Credit Card,UnionBank,United States,Reversed,No,162106.15
TXN103579,CUST1208,James Hodges,floressteven@example.com,2024-01-29,2023-10-28,-236.78,JPY,REFUND,Investment,Cash,Metrobank,JP,completed,FALSE,96075.81
TXN104520,CUST1861,Brendan Richardson,tracymcclure@example.com,2023-06-12,18-01-2023,2196.41,Php,,ATM Withdrawal,e-wallet,BDO,Singapore,Pending,,560.1
TXN105112,CUST1176,susan smith,marydunn@example.net,2024-08-20,13-06-2024,698.55,PHP ,,GROCERIES,PayMaya,BPI,Philippines ,,0,132511.27
TXN101406,CUST1056,Jill Moore,wcole@example.org,2025-06-11,18/06/23,-257.02,PHP ,Refund,Fuel,,BDO,Philippines,completed,No,187221.9
TXN103582,CUST1238,Jeremy Adams,kevin90@example.com,2024-10-16,16-03-2024,2827.63,SGD,,Groceries,cash,Landbank,US,failed,,153827.98
TXN105062,CUST1794,Barbara Massey DDS,kathy99@example.com,2025-02-24,07/11/2025,,JPY,REFUND,Healthcare,Bank Transfer  ,UnionBank,PH,,0,112261.63
TXN100463,CUST1455,Heidi Chavez,malonejeffrey@example.com,2023-09-30,2025/10/01 22:20,248.62,php,Fee,groceries,,UnionBank,Philippines,Pending  ,No,79164.94
TXN105421,CUST1230,Michael Taylor,richarddonovan@example.com,2024-03-05,2024/02/07 02:45,416.04,JPY,Deposit,Dining,DEBIT CARD,DBS,United States,Pending,TRUE,104309.52
TXN100000,CUST1654,  David Hayes DVM  ,aliciathompson@example.com,2025-04-02,07/17/2024,-1148.7,php,Refund,Insurance,cash,BPI,Philippines,Completed,0,183132.49
TXN102013,CUST1136,Matthew Rich,russellbeasley@example.com,2023-09-10,"March 16, 2026",1382.18,SGD,Deposit,othr,Debit Card,UnionBank,,Failed,0,98590.21
TXN102662,CUST1438,JOSHUA LOZANO,arivera@example.org,2024-11-08,11/02/26,535.56,PHP,,Dining,Credit Card,OCBC,SG,Failed,,133932.47
TXN105359,CUST1878,Debra Wong,nwilson@example.net,2023-09-20,24/03/24,₱-206.57,,Refund,Travel,,Metrobank,Philippines,completed,0,169676.06
TXN103018,CUST1719,Lisa Brown,RONALDCAIN@EXAMPLE.NET,2024-11-16,04-09-2024,-87.25,SGD,REFUND,Insurance,credit card,RCBC,JP,completed,0,96312.76
TXN104581,CUST1223,Kelly Edwards,stevepatel@example.net,2023-09-29,14-10-2024,-913.09,,REFUND,Others,DEBIT CARD,Landbank,Philippines,,0,9917.96
TXN105505,CUST1563,Maria Clayton,josehenderson@example.org,2024-04-24,2025-05-01,963.63,php,Deposit,Investment,e-wallet,BDO,PH,Reversed,FALSE,167730.79
TXN105521,CUST1013,patricia peterson,ryan70@example.net,2025-07-27,2023/10/28 04:49,894.47,USD,Transfer,ATM Withdrawal,Credit Card,UnionBank,United States,Failed,,153700.78
TXN105650,CUST1692,AMANDA RIGGS,caitlinunderwood@example.com,2025-02-20,04/02/25,1016.11,USD,Purchase,Travel,GCash,,Singapore,Failed,No,228354.78
TXN104070,CUST1701,Tiffany Little,millercassandra@example.com,2024-10-19,24-06-2025,2102.5,JPY,Withdrawal,Travel,Debit Card,,Japan,Reversed  ,,161066.25
TXN103174,CUST1300,Haley Johnson,phillipssamantha@example.org,2022-11-29,02-04-2023,75.4,USD,Purchase,Fuel,PayMaya,UnionBank,US,Failed,FALSE,191692.87
TXN103581,CUST1604,Jacob Lee,brittney04@example.org,2025-12-17,2023-01-10,N/A,PHP ,Purchase,Entertainment,e-wallet,,,Reversed,0,17276.54
TXN104337,CUST1546,Rachel Evans,rosshannah@example.org,2023-04-05,12/18/2024,-56.48,,Refund,GROCERIES,Bank Transfer,OCBC,PHL,failed,0,152445.28
TXN105183,CUST1148,Mrs. Christine Dougherty,kathrynroberts@example.org,2022-07-13,11-07-2023,₱743.82,PHP ,Transfer,ATM Withdrawal,credit card,Metrobank,,Completed,FALSE,42863.26
TXN105087,CUST1718,Samantha Davis,marybrown@example.org,2022-11-26,21-03-2024,-892.68,Php,REFUND,Groceries,cash,DBS,USA,,FALSE,146166.4
TXN103717,CUST1218,Karen Smith,emily69@example.com,2025-04-17,02/19/2023,N/A,USD,Deposit,Government Fees,DEBIT CARD,,Philippines,completed,,96547.2
TXN101130,CUST1213,Holly Morales,michaelroberts@example.com,2024-04-08,2023/12/15 18:37,13194.31,PHP,purchase,Education,GCash,OCBC,,,,216461.5
TXN101731,CUST1777,ALEXANDRIA HOLMES,kimberly65@example.org,2022-11-11,"February 11, 2026",724.32,PHP ,Transfer,,DEBIT CARD  ,OCBC,PH,completed,No,43544.71
TXN101746,CUST1066,Alex Hernandez,thomaswilson@example.org,2024-02-18,2024-09-16,361.0,USD,Fee,Fuel,PayMaya,UnionBank,,failed,,202197.23
TXN104458,CUST1102,Mr. Phillip Bennett,molly39@example.com,2023-04-28,08/16/2025,2975.81,,Withdrawal,GROCERIES,,,,completed,,116480.03
TXN103350,CUST1211,Kathy Levy,brandywilliams@example.com,2024-03-27,2023-02-08,1432.74,USD,Purchase,dining ,,Metrobank,PH,Pending,No,47690.1
TXN100615,CUST1141,John Boone,megan51@example.com,2024-07-06,"April 01, 2023",-944.96,PHP ,Refund,Healthcare,GCash,DBS,USA,Failed,Yes,242368.37
TXN103366,CUST1799,  Dennis Cooper PhD  ,cisnerosanthony@example.com,2025-08-01,2025-11-27,920.35,SGD,Withdrawal,Entertainment,,Chase,PHL,Completed,0,176271.16
TXN101235,CUST1064,Garrett Gibson,kathleen64@example.com,2023-05-22,20-03-2025,267.38,PHP,Withdrawal,Investment,Debit Card,DBS,Philippines ,Reversed,,16890.87
TXN104033,CUST1199,patricia morrow,martinezlogan@example.org,2024-01-30,30-12-2024,761.9,JPY,,Subscriptions,Debit Card,BPI,Philippines ,Failed,No,110037.8
TXN102688,CUST1358,Ronnie Nguyen,enelson@example.org,2022-12-24,16-03-2024,-1182.69,PHP,REFUND,Education,Debit Card,OCBC,Philippines   ,Failed,FALSE,90006.26
TXN102652,CUST1051,ROBERT POTTER,jeffrey32@example.org,2022-09-01,2024-11-10,182.24,Php,Transfer,Electronics,PayMaya,UnionBank,Philippines,,FALSE,42051.36
TXN102817,CUST1829,Elizabeth Mayer,kennethvillarreal@example.org,2025-09-16,2025-11-02,-783.49,USD,REFUND,P2P Transfer,GCash,BPI,United States,completed,,135284.21
TXN104042,CUST1014,JONATHAN WHITE,harrellkenneth@example.net,2024-04-12,2024-03-09,,SGD,Withdrawal,Fashion,GCash,Metrobank,,Failed,0,33926.73
TXN104087,CUST1167,Ashley Wise,stanleynancy@example.net,2022-12-18,15-08-2023,645.4,PHP ,Transfer,Electronics,,Landbank,Japan,Failed,0,165550.32
TXN105562,CUST1187,ROBERT ADAMS,acostachristian@example.net,2025-12-26,17/04/25,-1056.05,SGD,REFUND,Groceries,GCash,UnionBank,PHL,,FALSE,78979.25
TXN104407,CUST1104,Andrew Shaw MD,sawyerscott@example.net,2025-09-09,01/03/2024,-188.94,JPY,Refund,ATM Withdrawal,DEBIT CARD,Metrobank,Japan,completed,0,140280.25
TXN105110,CUST1151,Donna Sullivan,george97@example.net,2025-09-21,2023/01/31 20:16,1117.14,SGD,purchase,Healthcare,,UnionBank,,completed,No,28091.29
TXN101282,CUST1415,Daniel Turner,asilva@example.net,01/01/2026,2024-03-05,,JPY,purchase,Travel,Credit Card,,Philippines ,completed,0,30066.4
TXN103528,CUST1519,Robert Ortiz,mooredenise@example.com,2023-06-02,13/02/23,889.52,Php,Transfer,Groceries,DEBIT CARD,BPI,,failed,FALSE,138737.57
TXN103359,CUST1458,Cheryl Morgan,owilliams@example.net,2024-07-25,17/03/26,259.63,PHP,,P2P Transfer,credit card,OCBC,USA,,FALSE,128387.77
TXN105058,CUST1600,Laura Davis,zroberts@example.org,2022-12-19,2023/12/21 15:03,704.65,SGD,Transfer,Fuel,Credit Card,DBS,SG,completed,,188573.97
TXN103712,CUST1615,Courtney Peterson,fsandoval@example.net,2023-11-04,2023/08/31 14:01,-1924.93,PHP,REFUND,Electronics,Cash,UnionBank,Philippines,,,93797.71
TXN101175,CUST1756,Mary Hernandez,darylchaney@example.net,2022-12-12,2024/05/03 16:23,818.93,PHP,,Subscriptions,,Chase,PHL,Completed,FALSE,60861.95
TXN102277,CUST1261,Chelsea Gill,timothybooth@example.com,2023-07-26,13-09-2025,284.34,JPY,Transfer,Insurance,credit card,UnionBank,US,Failed,0,149529.44
TXN104287,CUST1290,  Shannon Mccann  ,kevinmorrison@example.net,2023-03-17,23-11-2025,95.27,PHP ,purchase,dining ,PayMaya,Chase,Japan,completed,FALSE,42200.01
TXN103465,CUST1443,Catherine Morales,ynelson@example.net,2025-06-25,07/06/26,62.23,php,purchase,Fuel,GCash,DBS,Singapore,failed,,
TXN104722,CUST1586,angela lewis,garciajerry@example.com,2023-03-03,"April 14, 2023",-1228.01,Php,REFUND,Others,Cash,Chase,USA,Completed,0,197251.15
TXN104619,CUST1488,Elizabeth Eaton,susan08@example.net,2022-12-31,07/05/24,5544.68,Php,purchase,Subscriptions  ,PayMaya,DBS,Philippines,failed,0,8448.26
TXN101873,CUST1035,Juan Nelson,JENNIFERHARRIS@EXAMPLE.NET,2025-06-28,2024/01/10 19:22,923.32,php,Purchase,Subscriptions,,RCBC,JP,,0,
TXN104553,CUST1275,Michele Miller,vnewman@example.net,2025-12-04,2024/09/17 04:15,2845.37,,Deposit,Investment,credit card,DBS,Philippines ,Failed,No,118042.03
TXN101179,CUST1285,Ashley Davis,carlsonkristen@example.com,2022-07-19,27/04/23,714.65,php,Withdrawal,GROCERIES,e-wallet,BPI,USA,Failed,FALSE,68216.64
TXN105683,CUST1810,Sara Herrera,joseph49@example.com,2025-04-27,04/15/2024,727.43,USD,,dining ,Bank Transfer,Chase,SG,Pending,0,117286.97
TXN101104,CUST1317,Patricia Young PhD,michelle96@example.org,2024-08-29,2023-07-11,-91.73,,Refund,Entertainment,DEBIT CARD,OCBC,US,COMPLETED,,65204.06
TXN104915,CUST1026,Dr. Steven Martin,gallowayjoseph@example.com,2023-07-03,09/08/25,830.64,USD,Purchase,Fuel,Bank Transfer,Landbank,PH  ,Pending,,85548.7
TXN105586,CUST1208,James Hodges,floressteven@example.com,2024-01-29,"December 16, 2024",-1268.72,Php,REFUND,Fashion,Bank Transfer,RCBC,Philippines ,completed,,43512.84
TXN103505,CUST1163,Brittany Miller,sabrinacollins@example.net,2024-12-12,06/08/23,3590.91,,Withdrawal,Travel,,UnionBank,PH,Reversed,FALSE,
TXN104546,CUST1531,Bruce Palmer,nancy94@example.net,2024-01-20,20-01-2023,603.17,SGD,Deposit,Entertainment,DEBIT CARD,Metrobank,PHL,failed,Yes,46968.11
TXN102034,CUST1562,Rebecca Kelley,robertcastro@example.com,2023-05-19,06/09/25,2995.63,php,Withdrawal,Dining,Bank Transfer  ,,United States,Reversed,FALSE,121208.73
TXN104361,CUST1638,Diana Fuller,brandonhernandez@example.net,2023-09-23,"November 19, 2024",700.07,php,Transfer,Dining,,Landbank,Philippines,Failed,FALSE,208278.38
TXN100115,CUST1525,Jennifer Douglas,jennifer90@example.org,2024-09-29,12/08/25,-378.32,USD,REFUND,Education,credit card,,Philippines,Reversed,No,
TXN105296,CUST1784,Cathy Bell,thomasjulie@example.com,2025-10-28,2023/02/10 06:58,"₱3,608.82",USD  ,Purchase,othr,DEBIT CARD,BPI,PH,failed,No,120684.11
TXN105192,CUST1197,Curtis Taylor,jjohnson@example.net,2023-10-18,"May 15, 2026",41.56,Php,Fee,Government Fees,cash,Metrobank,,completed,No,30347.79
TXN100996,CUST1777,Alexandria Holmes,kimberly65@example.org,2022-11-11,02/23/2026,521.11,Php,Purchase,ATM Withdrawal,cash,OCBC,Japan,Pending,FALSE,214656.25
TXN100521,CUST1141,John Boone,megan51@example.com,2024-07-06,"September 17, 2023",700.0,SGD,Deposit,ATM Withdrawal,e-wallet,Chase,United States,Reversed,FALSE,65320.99
TXN100407,CUST1852,brian cortez,daviddavis@example.com,2023-02-19,11/14/2024,-4298.85,php,Refund,Subscriptions,,BDO,PH,completed,,237139.1
TXN101407,CUST1548,Alejandro Martinez,barbarasantos@example.net,2023-02-12,28/10/25,-569.63,PHP ,Refund,othr,GCash,,Japan,Reversed,No,
TXN101841,CUST1370,Heather Stephens,kcooper@example.net,2023-08-19,2025/04/28 19:10,280.64,PHP ,,Entertainment,,Chase,Philippines,Completed,No,212718.34
TXN101388,CUST1150,amanda smith,atkinsbarbara@example.net,2023-12-02,02/02/2024,1888.03,SGD,Transfer,P2P Transfer,DEBIT CARD,UnionBank,,Reversed,0,242150.06
TXN100433,CUST1438,  Joshua Lozano  ,arivera@example.org,2024-11-08,13-03-2024,809.92,PHP,Withdrawal,Travel,DEBIT CARD,BPI,Philippines ,,FALSE,8280.19
TXN103703,CUST1408,Sherry Johnson,nancygonzalez@example.org,2023-05-18,06/01/2025,4278.13,USD,purchase,GROCERIES,DEBIT CARD,RCBC,Philippines ,completed  ,,72851.85
TXN101440,CUST1482,Jessica Garcia,elucas@example.net,2024-11-26,2024-06-25,4555.76,PHP ,Withdrawal,Government Fees,DEBIT CARD,Metrobank,PH,completed,No,65429.03
TXN101115,CUST1592,DUANE SMITH,victoriaturner@example.com,2025-12-13,2026-04-12,591.97,PHP,Withdrawal,Entertainment,Debit Card,Chase,JP,COMPLETED,0,
TXN103673,CUST1058,Steven Miller,jessebenson@example.net,2023-04-03,2025-05-20,4857.84,SGD,Fee,Fashion,PayMaya,Metrobank,,completed,No,25637.83
TXN102908,CUST1831,Kaitlin Gutierrez,jennifer12@example.net,2023-06-02,2024-06-12,708.27,php,Fee,Entertainment,cash,OCBC,Philippines ,COMPLETED,TRUE,177579.4
TXN101182,CUST1662,Jeremy Anderson,DBERGER@EXAMPLE.ORG,2023-11-06,2024/06/28 00:39,-334.02,PHP,Refund,Electronics,cash,UnionBank,Philippines,COMPLETED,No,69404.3
TXN104830,CUST1614,Mario Young,lisa46@example.org,2025-10-22,06-05-2023,₱-875.30,Php,REFUND,Fuel,PayMaya,RCBC,Japan,COMPLETED,,232304.55
TXN105644,CUST1472,Nancy Gonzalez,kellythompson@example.net,2022-10-07,26-10-2024,₱122.07,PHP,Transfer,Insurance,e-wallet,,JP,Failed,Yes,161656.17
TXN100445,CUST1750,Bobby Hurst,susan11@example.org,2023-06-21,28/12/23,1316.51,php,Withdrawal,Government Fees,e-wallet,UnionBank,PHL,Pending,TRUE,46690.67
TXN101420,CUST1797,Kathleen Johnson,patrickshelton@example.org,07/25/2023,"September 28, 2024",-1152.46,PHP,REFUND,Government Fees,Credit Card,OCBC,SG,Pending,0,233211.27
TXN104831,CUST1843,Jennifer Lewis,,2023-05-27,13-09-2024,45.39,,Transfer,Electronics,DEBIT CARD,OCBC,USA,COMPLETED  ,0,218636.99
TXN104660,CUST1275,Michele Miller,vnewman@example.net,2025-12-04,"January 15, 2026",4872.36,USD,Deposit,Healthcare,,RCBC,JP,Reversed,,197706.67
TXN100117,CUST1555,James Hubbard,garciachristine@example.org,2024-10-17,2023-05-01,1016.22,USD,Purchase,Dining,Debit Card,OCBC,Philippines ,Completed,0,24745.54
TXN101723,CUST1125,Sandra Gilbert,antonio53@example.com,01/23/2024,02/17/2026,828.64,,Fee,Insurance,DEBIT CARD,,United States,Completed,0,141868.01
TXN102199,CUST1276,Stephanie Ellison,jasonparrish@example.net,2024-03-02,27-07-2025,599.39,SGD,Deposit,Insurance,,Chase,PHL,failed,FALSE,
TXN105257,CUST1502,Dennis Young,aprilmoody@example.com,2024-02-24,07/12/23,-33.42,php,Refund,Entertainment,PayMaya,UnionBank,Japan,Completed,,137276.84
TXN100301,CUST1247,Steven Andersen,ajohnson@example.org,03/12/2025,20-04-2026,2550.48,PHP,Withdrawal,Groceries,Debit Card,OCBC,PH,Reversed,,232379.31
TXN104639,CUST1701,Tiffany Little,millercassandra@example.com,2024-10-19,"July 30, 2024",3470.83,PHP ,Withdrawal,groceries,PayMaya,UnionBank,USA,,,182034.54
TXN101137,CUST1277,Benjamin Frost,whitemelissa@example.org,2025-11-13,06/29/2025,2006.05,USD,Deposit,Electronics,DEBIT CARD,,JP,Completed,0,127852.91
TXN104740,CUST1016,Sandra Parker,allenashley@example.org,2022-10-21,06-08-2023,-561.47,USD,REFUND,Education,cash,DBS,SG,completed,,
TXN105765,CUST1120,Alexis Herrera,vrichardson@example.net,2023-06-04,27-03-2024,4492.7,JPY,Purchase,Investment,DEBIT CARD,RCBC,PHL,completed,FALSE,
TXN103346,CUST1746,Matthew Bush,devonrogers@example.net,2022-11-26,03/05/23,748.39,USD,Purchase,Insurance,Debit Card,Metrobank,Japan,COMPLETED,FALSE,110962.61
TXN102586,CUST1137,Jason Davis,qedwards@example.com,2025-11-03,2023/08/20 02:08,1686.45,USD,,groceries,Debit Card,Metrobank,USA,COMPLETED,0,14525.37
TXN102783,CUST1354,Ryan Wiley,aaron64@example.org,2023-03-23,2023-09-29,,,Deposit,groceries,cash,OCBC,JP,Reversed,0,89461.45
TXN105276,CUST1355,Mrs. Tonya Kaufman,jenniferdavis@example.org,2025-08-23,05/02/24,1391.47,php,purchase,P2P Transfer,DEBIT CARD,BPI,Singapore,COMPLETED,FALSE,118464.71
TXN101523,CUST1420,Susan Powers,megan82@example.com,2022-11-05,"June 17, 2023",936.03,USD,Transfer,Dining,Credit Card,Landbank,USA,Pending,,158281.64
TXN105166,CUST1350,Roger Duncan,shawrachel@example.org,2023-04-15,30/04/24,1385.44,,,Investment,credit card,BDO,Singapore,COMPLETED,FALSE,199916.86
TXN103460,CUST1438,Joshua Lozano,arivera@example.org,2024-11-08,05/06/25,1696.35,,Purchase,Healthcare,e-wallet,Landbank,Japan,Reversed,No,28790.08
